Serial,Aspect,Opinion(List)
28,热水,比较糟糕_冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,系统,比较糟糕_冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,浴室,比较糟糕_冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,排水,比较糟糕_冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,系统,比较糟糕_冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,水,冷热_难调节_不是_太冷_就是_过烫_洗_完_就是_还可以_很不错_比较吸引_
28,澡,就是_还可以_很不错_比较吸引_
28,浴室,就是_还可以_很不错_比较吸引_
28,地,还可以_很不错_比较吸引_
28,水,还可以_很不错_比较吸引_
28,地理,很不错_比较吸引_
28,位置,很不错_比较吸引_
28,房价,比较吸引_
28,人,
29,火车站,长途_很近_打车_起价_就到_有_营业_点餐可_免费送_至_出_便是_是_
29,汽车站,很近_打车_起价_就到_有_营业_点餐可_免费送_至_出_便是_是_
29,楼下,有_营业_点餐可_免费送_至_出_便是_是_
29,麦当劳,点餐可_免费送_至_出_便是_是_
29,房间,出_便是_是_
29,大门,便是_是_
29,往左,便是_是_
29,平原,是_
29,商场,是_
29,对面,是_
29,影剧院,
30,行政,一直敞着_别提多_脏乱_不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,房间,一直敞着_别提多_脏乱_不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,杂物,一直敞着_别提多_脏乱_不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,们,一直敞着_别提多_脏乱_不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,要求,不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,换房,不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,房间,不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,空调,不制_要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,冷,要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,冰箱,要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,推土机,要求_再换_道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,门口,道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,楼,道铺_巨大_在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,脏布,在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,隔壁,在装修_不知_有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,携程,有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,酒店,有_总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,过节,总感觉_是_故意让_难受_没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,房间,没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,电话,没有_竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,内线,竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,指示,竟让_用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,客人,用_长途打回_靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,酒店,靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,转接,靠_还有_五星级_真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,小姐,真是_影响_送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,北京,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,市容,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,奥运,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,和谐,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,环境,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,房间,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,餐厅,送餐_会_叫_吐_出来_是_住_最让_难忘_在克制_
30,味道,会_叫_吐_出来_是_住_最让_难忘_在克制_
30,人,难忘_在克制_
30,酒店,在克制_
30,话,在克制_
31,星,不是_一般_
31,招待所,不是_一般_
31,井冈山,不是_一般_
31,东西,不是_一般_
31,贵,
32,宾馆,相当好_也算_优惠_原本预定_住_就退房_竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,王府,相当好_也算_优惠_原本预定_住_就退房_竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,井步行街,相当好_也算_优惠_原本预定_住_就退房_竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,地点,相当好_也算_优惠_原本预定_住_就退房_竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,价格,也算_优惠_原本预定_住_就退房_竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,宾馆,竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,空调,竟然停用_是_已经停用_求证_才知道_是_度过_寒冷_
32,原因,是_已经停用_求证_才知道_是_度过_寒冷_
32,北京市,已经停用_求证_才知道_是_度过_寒冷_
32,供暖,已经停用_求证_才知道_是_度过_寒冷_
32,系统,已经停用_求证_才知道_是_度过_寒冷_
32,饭店,求证_才知道_是_度过_寒冷_
32,胡扯,度过_寒冷_
32,北京,
32,夜,
33,饭店,比较老_还是可以_
33,房间,比较老_还是可以_
33,设施,比较老_还是可以_
33,服务,还是可以_
34,酒店,没_再次补充_如下_真是_超级_做_真的感觉_食_不知道_请_仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,办法,再次补充_如下_真是_超级_做_真的感觉_食_不知道_请_仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,早餐,真是_超级_做_真的感觉_食_不知道_请_仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,垃圾,做_真的感觉_食_不知道_请_仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,猪,食_不知道_请_仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,厨师,仍然是_好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,早餐,好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,问题,好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,大堂,好像是_叫_都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,玛格丽特,都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,西餐厅,都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,gt,都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,光线,都希望_早上_起来_有_明亮_用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,环境,用餐_不是_加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,食品,加温_不是_采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,电热式,采用_是_加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,燃烧腊,加热_保温_弄_很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,餐厅,很浓_腊燃_烧_让_感觉_不好_不知道_就能够_评上_
34,气味,让_感觉_不好_不知道_就能够_评上_
34,人,感觉_不好_不知道_就能够_评上_
34,酒店,就能够_评上_
34,星,
35,酒店,有点旧_比较小_不错_可以_直接去_游泳_
35,房间,比较小_不错_可以_直接去_游泳_
35,酒店,不错_可以_直接去_游泳_
35,位子,不错_可以_直接去_游泳_
35,海边,可以_直接去_游泳_
35,楼,打开_就是_
35,海景,打开_就是_
35,窗户,就是_
35,海,
35,地带,不是_很好_比较小_相当便宜_
35,选择,比较小_相当便宜_
35,威海,比较小_相当便宜_
35,城市,比较小_相当便宜_
35,打车,相当便宜_
35,酒店,比较少_
35,门口,比较少_
35,出租车,比较少_
36,如家,要_略差_是_没有_不知道_对_不熟悉_后来得知_有_产权式_强_
36,手机,是_没有_不知道_对_不熟悉_后来得知_有_产权式_强_
36,信号,不知道_对_不熟悉_后来得知_有_产权式_强_
36,楼层,对_不熟悉_后来得知_有_产权式_强_
36,成都,后来得知_有_产权式_强_
36,人,后来得知_有_产权式_强_
36,对会,后来得知_有_产权式_强_
36,成都,有_产权式_强_
36,公寓,强_
36,酒店,强_
37,当地,最好_有_
37,酒店,有_
37,设施,有_
38,酒店,
38,管理,
38,宾馆,不熟悉_过来_问_就听到_听_翻纸_估计_是_
38,位置,不熟悉_过来_问_就听到_听_翻纸_估计_是_
38,宁波,过来_问_就听到_听_翻纸_估计_是_
38,出租车,问_就听到_听_翻纸_估计_是_
38,新楔区,就听到_听_翻纸_估计_是_
38,边,听_翻纸_估计_是_
38,电话,翻纸_估计_是_
38,边,翻纸_估计_是_
38,头,估计_是_
38,声音,估计_是_
38,地图,
38,汗,
38,烟房,答_都有_不抽_要_抽_没法控制_
38,房间,都有_不抽_要_抽_没法控制_
38,烟灰缸,不抽_要_抽_没法控制_
38,客人,要_抽_没法控制_
38,烟房,结账_有_说_不可能_都是_打_
38,概念,结账_有_说_不可能_都是_打_
38,酒店,结账_有_说_不可能_都是_打_
38,电话,说_不可能_都是_打_
38,消费,说_不可能_都是_打_
38,手机,
38,前台,再三说_不会_弄错_
38,时间,突然想起_进_有_看到_说_没有报修_
38,时间,进_有_看到_说_没有报修_
38,房间,有_看到_说_没有报修_
38,电工,说_没有报修_
38,自话,没有报修_
38,修房,没有报修_
38,灯,没有报修_
38,记录,总算查到_是_打_主管_打_还诬赖_真是闻所未闻_
38,前厅,主管_打_还诬赖_真是闻所未闻_
38,手机,打_还诬赖_真是闻所未闻_
38,酒店,打_还诬赖_真是闻所未闻_
38,自己人,打_还诬赖_真是闻所未闻_
38,客人,打_还诬赖_真是闻所未闻_
38,房间,打_还诬赖_真是闻所未闻_
38,电话,打_还诬赖_真是闻所未闻_
38,手机,还诬赖_真是闻所未闻_
38,客人,真是闻所未闻_
38,酒店,洗衣_特地有_明白干_比较脏_
38,分开,明白干_比较脏_
38,水洗,明白干_比较脏_
38,干洗,明白干_比较脏_
38,傻瓜,明白干_比较脏_
38,洗,比较脏_
38,肯定,比较脏_
38,质疑,说_重洗_耽误_切_不说_就要_退房_让_送_即将住_满口答应_
38,穿用,切_不说_就要_退房_让_送_即将住_满口答应_
38,酒店,满口答应_
38,人,知道_
38,事,
38,心眼,问_
38,衣服,
38,石沉,
38,大海,
38,时间,过_没送_再打_催促_总算送来_可是让_更失望_是_还是_没洗_干净_而且奇怪_是_本来干净_也出现_不知道_是_洗_在穿_
38,电话,催促_总算送来_可是让_更失望_是_还是_没洗_干净_而且奇怪_是_本来干净_也出现_不知道_是_洗_在穿_
38,地方,也出现_不知道_是_洗_在穿_
38,油斑,不知道_是_洗_在穿_
38,衣服,在穿_
38,衣服,
38,酒店,外包_
38,洗衣处,
38,出身,
38,电,打_出入_没有_在场_
38,工修,打_出入_没有_在场_
38,灯,打_出入_没有_在场_
38,客人,打_出入_没有_在场_
38,招呼,出入_没有_在场_
38,客房,出入_没有_在场_
38,人,在场_
38,墙灰,没_打扫_
38,被面,没_打扫_
38,人,打扫_
38,拿房,靠近_吵到_才安歇_
38,附近,吵到_才安歇_
38,夜总会,吵到_才安歇_
38,宾馆,极差_
38,印象,极差_
38,宾馆,反馈_表示_深深_很感谢_提_
38,酒店,表示_深深_很感谢_提_
38,客人,表示_深深_很感谢_提_
38,歉意,很感谢_提_
38,意见,
38,酒店,已加强_让_有_更强_
38,员工,让_有_更强_
38,培训,让_有_更强_
38,力度,让_有_更强_
38,员工,有_更强_
38,服务,
38,意识,
38,客人,有_则改_无_则加冕_
38,意见,有_则改_无_则加冕_
38,批评,有_则改_无_则加冕_
38,，,无_则加冕_
38,客人,是_下让_做_更好_
38,酒店,下让_做_更好_
38,监督员,下让_做_更好_
38,监督,下让_做_更好_
39,现金,打扫_不及时_
39,房间,打扫_不及时_
40,酒店,还会_去_服务_好_不错_不错_
40,交通,服务_好_不错_不错_
40,方便,服务_好_不错_不错_
41,服务,很好_提出_很快_就有_对应_
41,服务,提出_很快_就有_对应_
41,中心,提出_很快_就有_对应_
41,按钮,提出_很快_就有_对应_
41,需求,很快_就有_对应_
41,人,对应_
41,房间,有_小_有_旧_
41,房子,有_旧_
42,设施,有点老化_毕竟是_闹_取静_洗_漱用_配_
42,地方,洗_漱用_配_
42,东东,配_
42,挺齐,
43,特价房,非常小_走到_基本是_用_不隔音_隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
